#{"t_start": 1633480443.85006, "env_id": null}
r,l,t 
0,7,9040.191242
0,7,9042.145242
0,8,9044.911279
0,7,9047.238283
0,8,9049.437243
0,7,9052.265245
1,8,9054.304279
0,7,9056.655242
0,7,9060.456242
0,7,9062.743245
0,7,9064.311281
0,7,9066.198243
0,8,9068.868244
0,7,9071.305277
1,7,9073.680242
1,7,9076.620244
0,7,9078.350245
0,8,9081.133242
0,7,9084.793244
1,7,9086.40128
1,7,9088.381243
0,8,9090.397242
0,7,9092.847282
0,7,9094.550242
1,8,9097.007279
0,7,9099.194278
0,8,9101.565279
0,7,9103.677245
1,8,9106.095245
0,7,9108.012243
1,8,9109.706245
0,7,9111.678245
0,7,9113.872245
1,7,9115.843245
0,8,9117.563242
1,8,9119.552278
0,7,9121.474245
1,8,9123.622242
0,7,9128.637279
0,8,9131.006242
0,7,9132.842279
1,7,9134.56328
1,7,9137.395279
0,8,9139.808245
0,7,9141.513279
1,8,9143.910243
1,7,9146.756243
1,7,9150.236242
1,8,9154.211279
1,8,9156.306243
0,7,9158.940279
1,8,9161.127243
1,7,9163.335279
0,8,9165.116245
0,8,9166.760279
0,7,9168.354282
1,8,9170.638242
0,7,9173.028275
0,7,9175.066245
0,7,9177.181242
0,7,9178.849245
1,7,9180.763279
0,8,9183.128245
1,7,9185.626242
0,8,9187.325275
1,7,9190.394245
1,7,9192.169245
0,7,9194.093245
0,8,9196.461242
0,7,9198.532242
1,8,9201.987245
0,7,9204.743242
0,8,9207.29628
1,8,9211.09528
1,7,9213.629242
1,7,9216.178245
0,7,9218.477242
0,7,9220.055282
0,7,9221.546279
0,8,9223.268245
0,8,9226.003245
1,7,9228.31828
0,7,9230.933242
1,7,9232.701245
1,8,9234.67228
0,8,9237.173245
0,7,9239.338245
0,8,9241.053245
0,8,9243.338242
1,7,9245.17828
1,7,9247.738242
0,7,9249.704245
0,7,9251.261253
0,7,9253.447242
1,7,9255.911242
1,7,9257.706245
0,7,9259.665279
0,7,9262.983245
1,7,9265.555278
0,7,9267.611279
0,8,9269.532281
0,7,9271.852279
0,8,9273.767279
1,8,9275.606243
1,7,9277.856246
0,7,9282.575243
0,7,9284.464245
0,7,9286.182243
1,7,9288.07328
0,8,9292.96628
0,7,9295.770282
1,7,9298.464245
1,7,9301.297244
1,7,9303.701282
1,7,9306.173245
0,8,9307.774245
0,7,9309.602279
0,7,9312.19328
0,7,9314.427279
0,7,9316.48628
1,7,9318.341243
0,7,9320.360278
1,8,9322.791281
0,7,9324.078242
0,7,9326.538242
0,7,9331.005244
0,8,9332.829279
0,7,9334.320279
0,7,9336.053267
1,7,9340.436245
1,7,9342.389242
1,7,9344.206245
0,7,9345.980245
0,7,9347.983279
1,7,9350.545242
1,8,9352.592243
1,7,9354.916279
1,8,9359.914279
0,7,9362.047245
0,7,9364.670279
0,7,9366.272279
1,7,9368.674279
1,8,9371.121245
0,7,9372.89328
1,7,9375.122243
0,7,9377.164279
1,7,9379.767245
0,8,9382.165242
0,7,9384.554245
0,7,9386.408245
0,7,9387.699243
0,7,9389.260242
0,7,9392.628245
1,7,9394.646243
0,7,9396.762245
1,7,9398.621245
0,7,9400.655245
0,7,9402.399245
0,7,9403.869245
1,7,9405.988245
0,7,9409.323242
0,7,9410.994277
0,7,9413.455245
1,7,9415.352278
0,7,9417.576245
0,8,9419.688245
1,7,9422.790242
0,8,9425.760245
0,7,9428.96228
0,8,9430.869242
1,7,9432.645242
1,7,9435.188242
0,7,9436.67028
0,7,9439.243279
0,8,9440.96628
1,7,9442.823283
0,7,9444.780281
0,7,9446.219249
0,8,9448.082279
1,7,9451.407273
0,7,9453.064242
0,8,9457.589279
1,7,9459.969242
0,7,9461.931245
1,8,9464.771243
0,7,9467.393242
1,8,9469.807282
0,8,9471.96128
0,7,9473.554279
1,7,9475.559242
0,7,9477.755279
0,7,9480.955244
0,7,9484.218245
0,7,9486.618266
0,7,9488.169245
0,7,9489.835279
0,7,9491.405245
1,7,9495.347245
1,7,9497.436279
0,7,9499.064245
1,7,9501.144244
0,8,9506.154245
1,7,9511.784245
0,7,9513.682243
0,7,9515.499243
0,7,9517.735245
0,7,9519.071279
0,7,9521.003279
0,7,9522.42628
0,7,9524.046245
0,7,9525.377278
1,7,9527.89728
0,8,9530.963245
0,7,9534.648245
0,7,9536.571277
0,7,9537.969245
1,7,9540.05128
1,7,9541.883243
0,7,9543.533245
0,7,9545.483243
0,7,9547.195279
0,7,9548.999279
0,7,9550.994242
1,8,9553.136279
0,7,9554.327281
0,7,9555.898245
0,8,9558.034243
0,7,9560.137279
0,7,9562.334279
1,7,9564.269243
0,7,9569.120242
0,7,9570.435243
1,7,9572.674245
0,7,9574.582245
0,8,9576.608245
0,7,9578.225279
0,7,9579.381279
0,8,9581.094245
1,7,9583.859245
0,7,9585.40528
0,7,9587.18928
1,7,9589.928242
1,7,9591.997278
1,7,9594.059245
0,7,9595.830245
1,8,9597.719245
0,7,9599.273242
0,7,9601.228279
0,8,9603.192245
1,7,9605.331245
0,8,9607.305246
1,7,9609.746243
1,7,9611.708242
0,7,9614.757245
1,8,9617.484245
1,7,9620.678245
1,7,9622.461282
0,7,9624.524242
0,7,9626.081245
0,7,9630.342245
0,7,9633.019242
1,8,9635.974244
0,7,9638.386245
0,7,9641.385245
1,7,9643.040279
1,7,9644.976245
1,7,9647.021245
0,7,9648.644243
0,7,9651.674279
0,7,9653.420245
0,7,9656.251242
0,7,9657.644279
0,7,9660.034242
0,7,9663.138279
0,7,9665.274245
0,7,9666.852242
0,8,9668.701267
1,7,9670.75828
0,7,9674.290242
0,8,9676.875242
1,7,9678.85528
1,8,9681.252243
1,7,9682.741242
0,8,9685.921243
0,7,9687.660242
0,7,9689.341279
0,8,9691.291243
1,7,9693.218242
0,7,9695.27528
1,7,9697.39328
1,7,9699.138245
1,7,9701.32528
0,7,9703.015244
1,7,9705.32228
0,7,9706.794243
1,7,9710.844243
0,8,9712.754242
0,7,9714.41828
0,7,9716.15928
0,7,9718.280245
0,7,9720.09628
0,7,9722.139279
0,7,9723.854243
1,7,9726.544245
1,7,9728.756242
0,7,9730.294279
1,8,9733.13328
0,7,9735.028293
0,7,9736.398242
0,7,9738.474279
1,7,9742.632245
0,7,9746.12028
1,8,9750.696244
0,7,9753.176245
0,7,9756.576245
0,7,9758.334276
1,7,9761.806245
1,8,9764.271277
1,7,9766.222245
1,7,9768.983242
0,7,9770.699244
1,7,9773.206245
0,7,9774.589244
0,7,9776.545281
1,7,9779.500278
1,7,9781.388279
0,8,9783.431242
1,7,9785.78728
0,7,9788.03828
1,7,9789.777243
0,7,9791.178282
1,7,9793.455266
0,7,9794.819245
1,7,9799.534279
0,8,9802.169268
0,8,9804.235242
0,7,9806.131279
0,7,9807.873282
0,7,9810.106242
0,7,9812.01428
1,7,9813.991245
0,7,9815.845242
1,7,9819.327243
1,7,9821.246281
1,7,9823.772243
0,7,9825.415245
0,7,9828.950245
0,7,9830.308242
0,7,9835.364242
1,7,9837.747278
0,8,9839.737279
0,7,9841.650278
0,7,9843.752245
1,7,9846.068243
0,7,9847.533242
0,7,9849.52828
0,8,9851.591243
1,7,9856.362279
0,8,9859.540242
1,7,9861.436245
0,8,9863.260283
0,7,9865.289281
0,7,9867.172242
0,7,9869.179278
0,7,9871.911242
0,8,9874.051244
1,7,9876.65528
0,7,9879.143244
0,8,9881.343243
1,7,9884.18828
0,7,9886.510242
0,7,9889.335279
1,8,9891.852242
1,7,9894.892242
0,7,9896.215278
0,7,9897.743281
0,7,9899.297279
1,7,9901.649281
0,7,9905.014279
0,7,9906.378245
0,7,9908.136279
1,7,9910.301245
0,8,9913.545242
0,7,9914.949281
0,7,9918.197245
1,7,9920.162282
1,7,9922.477242
0,8,9924.551242
1,7,9926.832279
0,7,9929.272244
0,7,9930.896242
1,7,9933.13628
0,7,9935.224244
1,8,9937.805242
1,8,9946.025245
1,7,9948.330245
1,7,9950.414279
0,7,9953.133279
1,7,9955.747244
0,7,9957.319279
0,7,9962.153245
0,7,9963.790252
0,7,9965.919243
0,7,9967.545266
0,8,9969.835245
0,7,9971.893278
0,8,9974.55528
1,8,9977.385243
1,7,9979.57828
0,7,9981.93028
1,8,9983.96628
0,8,9985.729246
1,7,9987.778266
0,7,9993.707242
0,7,9995.39328
1,8,9997.613245
0,8,9999.40728
0,7,10003.124279
1,7,10005.27428
0,8,10007.27228
1,8,10011.157268
1,8,10014.378266
0,7,10017.874242
0,8,10019.689242
0,8,10021.353242
0,8,10024.70128
0,7,10026.570245
0,8,10028.751245
0,8,10030.598279
1,8,10032.951245
0,8,10035.221245
0,7,10037.212245
0,7,10039.460278
1,7,10041.413243
1,7,10043.589245
0,7,10044.788245
0,7,10046.585279
1,7,10048.746243
1,8,10050.912245
1,7,10052.61328
0,7,10054.405245
0,8,10057.971242
0,9,10060.469243
0,7,10061.764245
1,7,10063.660243
1,8,10068.30628
1,7,10070.653277
0,8,10072.714279
0,8,10075.157245
0,8,10076.786245
1,7,10078.582242
1,7,10080.852281
0,8,10083.196245
0,7,10084.342278
0,7,10085.878245
1,7,10089.53528
0,8,10091.29728
1,7,10094.108243
1,7,10096.864281
0,7,10098.244279
1,7,10105.134242
0,7,10106.69328
0,7,10108.53928
0,7,10110.274279
0,8,10112.78628
0,7,10114.452245
0,7,10116.465242
0,7,10118.61728
0,8,10120.799284
1,7,10123.06028
0,7,10124.851245
0,7,10127.018279
1,7,10129.459279
0,8,10132.061242
0,7,10134.518279
0,8,10136.495243
0,7,10139.393244
0,7,10141.191245
1,7,10143.177243
0,7,10144.701277
0,7,10146.758245
0,7,10148.419242
1,7,10151.423242
1,8,10153.328245
1,8,10155.749245
1,8,10157.845243
0,8,10161.732278
0,8,10163.500286
1,8,10165.428245
0,8,10167.570243
0,8,10170.535245
0,7,10172.165245
0,7,10175.497279
0,7,10176.985245
1,7,10178.850242
0,7,10180.79528
0,7,10183.018242
0,7,10184.682278
0,7,10186.333245
1,8,10188.910274
0,7,10190.608245
1,7,10193.040141
1,8,10194.989103
0,7,10196.635137
1,8,10199.707105
0,8,10201.93114
0,7,10204.032103
0,8,10206.098127
1,8,10208.24814
0,7,10214.815105
0,7,10218.27714
1,7,10220.42714
0,8,10222.485127
1,7,10224.871105
1,8,10229.251103
0,8,10231.113106
1,8,10233.344103
0,8,10235.125138
1,7,10237.137103
1,7,10239.572105
0,8,10251.209135
1,7,10253.367105
1,7,10256.158106
0,7,10258.78614
0,7,10260.561103
0,8,10263.24614
0,7,10265.564141
1,7,10267.47214
0,7,10269.54414
1,7,10271.832139
0,7,10274.05514
0,7,10275.56114
1,8,10277.81814
1,7,10279.613103
0,7,10281.793105
1,7,10284.594103
0,8,10286.413105
0,8,10288.68514
0,8,10290.52514
0,7,10292.148106
0,7,10296.263105
0,7,10298.23414
0,8,10300.255136
0,7,10302.386103
0,7,10304.032105
1,7,10305.73114
0,7,10309.708104
0,7,10311.630105
0,8,10313.892103
0,7,10315.488106
1,7,10317.147103
0,7,10319.14614
1,8,10320.98614
1,7,10324.828138
0,8,10328.04214
0,8,10329.96114
0,7,10331.84314
0,8,10334.303142
1,7,10336.504105
0,8,10339.05414
1,8,10341.867103
1,7,10343.800103
0,7,10345.820103
1,7,10348.357103
0,8,10350.233103
0,7,10351.735138
1,7,10353.887142
0,7,10355.959127
1,7,10358.34614
0,7,10360.313143
0,8,10364.14114
0,7,10366.071127
0,8,10368.129103
0,7,10370.152105
1,8,10380.672103
0,7,10382.39214
0,8,10385.799134
1,7,10390.432103
0,7,10395.46714
1,7,10397.058103
1,8,10400.59914
0,8,10402.555139
0,7,10404.683129
0,8,10407.023103
0,8,10409.040139
1,8,10411.410105
0,8,10413.754105
1,8,10415.99214
0,8,10418.241138
0,7,10419.881107
1,7,10422.50614
0,8,10424.611135
0,7,10426.37714
0,9,10428.286138
0,9,10430.500104
0,8,10432.37914
0,8,10434.914141
0,8,10436.625139
1,8,10438.869103
1,8,10441.131138
1,7,10443.284127
1,8,10445.30714
0,7,10446.638139
0,7,10450.656103
0,7,10452.52514
1,7,10454.314103
1,8,10456.528139
1,7,10459.228103
1,7,10461.392106
0,7,10463.845127
0,7,10465.529103
1,7,10467.471103
0,7,10469.354138
0,7,10470.926139
0,8,10473.495138
0,7,10476.07114
1,7,10480.331139
0,7,10481.56114
0,7,10483.670103
1,9,10485.759139
0,8,10488.602138
0,7,10490.588142
0,7,10492.359103
0,7,10495.152139
1,7,10500.064103
0,7,10501.480139
0,7,10503.499139
0,8,10506.127103
0,8,10508.031105
0,7,10510.721139
0,8,10513.025105
0,7,10514.85114
0,8,10517.56314
1,8,10519.819139
1,7,10522.436139
0,7,10524.267105
0,8,10526.05614
1,8,10528.15814
0,7,10530.041105
0,7,10532.32214
0,7,10534.314106
1,8,10536.930142
0,8,10539.485104
1,7,10541.39214
0,8,10543.073105
0,7,10544.80114
0,8,10546.438139
0,8,10549.44014
1,8,10551.53514
0,8,10553.80914
1,7,10559.033103
0,7,10560.830103
0,7,10562.394103
0,8,10564.993105
0,8,10566.987106
0,7,10568.699104
0,8,10571.616104
1,8,10574.142103
0,7,10576.122139
1,7,10578.390139
0,8,10580.106138
0,8,10586.22114
0,7,10588.564141
0,8,10590.928103
0,7,10592.92314
1,8,10594.884141
0,7,10597.231105
0,8,10599.23614
1,8,10602.110141
0,7,10604.322103
1,7,10606.270142
1,8,10611.017139
1,7,10612.98414
0,8,10614.78614
0,8,10616.38614
0,8,10618.46014
0,7,10620.79914
0,8,10622.680105
0,8,10624.497103
0,7,10626.093103
1,8,10628.41114
0,8,10631.07214
1,7,10633.333103
0,8,10635.062138
0,8,10639.339138
0,7,10641.553103
1,7,10643.807142
0,7,10647.835106
1,8,10650.145103
0,7,10653.323139
0,8,10655.805139
0,7,10657.658105
0,7,10659.175103
0,8,10660.773104
1,8,10664.01914
0,7,10665.843144
1,7,10668.096104
1,7,10670.822137
0,7,10672.709141
0,7,10674.426103
0,7,10676.55214
0,7,10678.105105
0,8,10680.485103
0,7,10681.722103
1,7,10684.862103
0,7,10686.684109
1,8,10688.961141
0,7,10690.295103
1,8,10692.74614
0,7,10694.207144
0,7,10696.114105
0,8,10698.043138
1,7,10700.939104
0,7,10702.755103
1,7,10707.374141
0,7,10709.346105
0,7,10711.43014
1,7,10713.776103
1,7,10715.51514
1,8,10719.300127
0,8,10721.80314
0,8,10723.72614
1,7,10725.660103
1,7,10727.699142
0,7,10729.41714
0,7,10731.780138
0,7,10733.619134
0,7,10735.639103
0,7,10737.077105
0,7,10738.690136
1,7,10740.650103
0,7,10742.98414
0,7,10745.62114
1,7,10747.83914
0,7,10750.010139
0,7,10752.533103
0,7,10754.929127
1,7,10757.07814
1,7,10759.237139
1,8,10761.364103
0,7,10764.150142
0,7,10765.91414
0,7,10768.09814
0,7,10769.94314
1,7,10771.746105
0,7,10775.124103
0,7,10777.19014
1,7,10778.84914
1,7,10781.070138
0,7,10783.873106
0,7,10785.64914
1,7,10787.82314
0,8,10791.268138
0,7,10793.446141
1,8,10796.122141
1,7,10798.863127
0,7,10801.211138
0,8,10802.964138
0,7,10804.75414
1,8,10806.756103
1,7,10808.58414
0,7,10810.764127
0,7,10813.135138
1,8,10815.761103
0,7,10818.058103
1,7,10819.858104
1,7,10821.788103
0,8,10823.618105
0,7,10825.959141
0,8,10827.80614
0,7,10829.15614
1,8,10831.32914
0,8,10833.45314
0,8,10835.332104
1,7,10837.224139
0,7,10838.849103
0,8,10840.928141
0,8,10843.371127
1,7,10845.910103
0,8,10855.063105
0,7,10857.01214
0,7,10859.353139
0,8,10866.082103
1,7,10868.240105
0,7,10870.256134
1,7,10874.13014
0,7,10876.124139
1,7,10878.347105
0,7,10879.649139
0,7,10881.01914
1,8,10883.628139
1,7,10885.216105
0,7,10889.168106
1,7,10891.892141
0,8,10893.757138
1,8,10896.740139
0,7,10900.341142
1,8,10902.216104
0,7,10908.41614
0,7,10910.456142
1,7,10912.553141
0,7,10914.376145
1,7,10916.299103
0,7,10918.928104
0,8,10921.02014
1,8,10924.264105
0,7,10926.241105
0,7,10929.15414
1,8,10931.528103
1,7,10933.399105
0,8,10936.266103
0,7,10937.77214
1,8,10939.477139
1,8,10943.03914
1,8,10945.294103
1,8,10947.532105
0,7,10949.310103
0,8,10951.199105
0,8,10952.807139
0,7,10954.900139
1,7,10957.02914
0,8,10959.062105
1,7,10961.298105
0,7,10963.178103
1,7,10965.277105
0,8,10967.478139
0,7,10969.14814
1,7,10971.472138
0,8,10973.728103
0,7,10975.724103
1,7,10977.738139
1,8,10979.89914
0,7,10981.594138
1,8,10984.830163
1,7,10986.799141
0,8,10988.720105
0,7,10990.17714
1,7,10991.854103
1,8,10994.090105
1,8,10996.003105
0,7,10999.921103
0,7,11002.118105
0,7,11003.76214
1,7,11005.622138
1,8,11007.43114
1,7,11009.178141
0,7,11010.97614
0,8,11013.136103
0,7,11014.862139
0,7,11016.95614
0,7,11018.604103
0,8,11020.648105
0,8,11023.806103
0,7,11025.06214
0,7,11029.00614
1,7,11030.79814
0,7,11033.21114
1,7,11035.08714
1,8,11037.715138
1,8,11039.816105
1,7,11041.805104
1,8,11043.865103
1,8,11045.873138
1,7,11047.78414
1,8,11051.58214
0,7,11054.031139
0,7,11056.75314
0,7,11059.990139
1,8,11061.952138
0,7,11063.592103
0,8,11065.169103
0,7,11066.80814
0,7,11069.22514
0,7,11070.87614
0,7,11074.166106
0,8,11076.208139
0,7,11077.870104
1,8,11086.86814
0,7,11089.819103
0,7,11091.827103
1,7,11094.393103
1,7,11097.131103
0,7,11098.965139
0,7,11101.821106
0,7,11104.329103
0,7,11106.94914
0,8,11108.685103
0,8,11111.133141
0,7,11114.143139
1,7,11116.152138
0,7,11118.415139
0,7,11120.382103
0,7,11121.885138
0,8,11123.984141
0,7,11125.601103
1,7,11127.55514
1,7,11130.075136
1,7,11131.868103
1,7,11133.810127
0,7,11135.320105
1,7,11136.98214
0,7,11141.26714
0,7,11143.144142
0,7,11145.583103
0,8,11147.291103
0,8,11149.685104
1,7,11151.77314
0,8,11155.108103
0,8,11159.806103
0,7,11162.301103
0,7,11165.155103
0,7,11167.085139
1,7,11169.31614
1,8,11171.94014
0,7,11174.045143
1,8,11176.460141
1,8,11178.531138
0,7,11180.62014
1,8,11183.50614
1,7,11186.99614
1,7,11190.997105
0,7,11193.487141
1,8,11196.579137
1,8,11200.278105
1,7,11202.162139
0,7,11204.28414
1,8,11206.625142
0,8,11208.23414
1,7,11210.028103
1,8,11212.126138
0,8,11214.358105
0,7,11215.82414
0,7,11218.166143
1,7,11220.379143
0,7,11223.059139
1,7,11225.013103
0,7,11226.656103
0,7,11229.563103
0,7,11230.92014
1,7,11232.905103
0,7,11235.22214
0,7,11237.30314
0,7,11239.360139
0,7,11241.436138
0,7,11243.500139
1,7,11245.401104
0,7,11248.188105
0,8,11249.90114
0,7,11251.742103
0,7,11253.454128
0,7,11255.51214
1,7,11257.586141
0,8,11259.325103
0,7,11261.420103
0,7,11264.419103
0,7,11267.774139
1,7,11269.947141
0,8,11272.427105
1,7,11274.742128
1,7,11277.98514
0,8,11280.180107
0,8,11282.790105
0,7,11284.417139
1,7,11287.407105
1,7,11289.41414
0,7,11291.030136
0,8,11293.500105
1,8,11295.792105
0,7,11298.251105
1,7,11300.186139
1,7,11302.591105
1,7,11305.213103
0,7,11307.656103
1,8,11310.574106
0,7,11315.079139
1,7,11316.924103
1,8,11319.033103
1,8,11321.164139
0,8,11323.467105
0,7,11325.393142
0,8,11331.301103
0,7,11333.464105
1,7,11335.43014
1,7,11337.41314
1,8,11339.611103
0,7,11341.456141
0,7,11343.52814
1,8,11345.480103
0,7,11346.924127
1,8,11348.864103
1,8,11351.117103
0,7,11352.85214
1,7,11354.881103
1,7,11357.285143
0,7,11358.881106
0,7,11361.573105
0,7,11364.027104
1,8,11366.450127
0,7,11368.16414
0,8,11370.51214
0,7,11372.503138
0,7,11375.341103
1,7,11378.087104
0,7,11380.72414
0,7,11384.161103
0,7,11385.78114
1,7,11387.466138
1,8,11389.67414
0,7,11392.37714
0,8,11394.170103
1,8,11396.731106
0,7,11398.661103
1,8,11400.73014
1,7,11402.921103
1,8,11405.909127
1,8,11409.923104
0,8,11411.922138
0,8,11414.272143
0,7,11415.72014
1,7,11417.727103
1,7,11419.802105
0,7,11421.892104
1,7,11423.822105
0,7,11425.412138
0,7,11427.407138
1,7,11429.222139
1,7,11432.980139
0,7,11434.517128
0,7,11436.06414
0,7,11439.186139
1,7,11443.028141
0,7,11444.70014
0,7,11446.526105
0,7,11450.727104
0,7,11452.47114
0,7,11455.76714
1,8,11457.95614
1,8,11461.287103
0,7,11463.536144
0,7,11465.256139
0,7,11466.99314
0,7,11468.962141
0,7,11471.642104
1,8,11473.446138
0,7,11474.916139
0,7,11477.026127
1,7,11479.024141
0,7,11480.66614
1,7,11482.64714
0,8,11484.50914
1,7,11486.451103
0,7,11488.065105
0,7,11491.696105
1,7,11493.287138
0,7,11496.816107
0,8,11498.687105
0,7,11500.039138
0,7,11502.63114
0,7,11505.34014
1,8,11508.287104
1,8,11511.274139
1,8,11513.210138
0,7,11515.015141
0,7,11517.11214
0,8,11519.571139
0,8,11521.761103
0,8,11523.73114
0,7,11525.830138
0,7,11527.528139
0,7,11529.552142
1,7,11532.138105
1,7,11534.438141
1,7,11536.825127
1,7,11539.075106
0,8,11542.59014
0,7,11544.41114
0,8,11546.543106
1,8,11549.598103
0,8,11551.650141
0,8,11553.638136
1,7,11557.287104
0,8,11558.928103
0,8,11561.885127
1,7,11563.848103
0,8,11565.95814
0,7,11567.45414
0,8,11570.307141
0,9,11573.152139
0,8,11575.66114
1,7,11577.627105
